Image ID,Response time
2746929519_3599d54cfb_z.jpg,2.2066047191619873
12570366253_52905ec5a1_z.jpg,0.39702343940734863
2370036280_507a07c953_z.jpg,0.37610411643981934
5506132265_d6d43548eb_z.jpg,0.36944150924682617
6431153899_9ac59a36b4_z.jpg,0.42122745513916016
3446761063_9cdc26f36c_z.jpg,0.35245275497436523
6924362656_d86bedc2e4_z.jpg,0.4237825870513916
13314143603_95d63b5748_z.jpg,0.40155744552612305
6100259603_28a9794ed5_z.jpg,0.3765401840209961
8730902798_bfe9360f4e_z.jpg,0.40130615234375
6076857457_7a06e6ab35_z.jpg,0.3948087692260742
15196353300_2dcb1a1948_z.jpg,0.3685605525970459
15516450642_4fffe9be37_z.jpg,0.5384950637817383
3812603979_2102c37672_z.jpg,0.376584529876709
17594682014_fcd2ac5ca3_z.jpg,0.3973987102508545
15091650494_d8a5f37637_z.jpg,0.37049150466918945
5381237016_f49e86b880_z.jpg,0.335451602935791
2525539133_73f08a9471_z.jpg,0.37665367126464844
10218081326_b6a2dd98f5_z.jpg,0.5456008911132812
2177634493_51ca0597e2_z.jpg,0.5111680030822754
4975505027_db5864977d_z.jpg,0.41341280937194824
5387089136_efcdc42456_z.jpg,0.3791053295135498
4122228889_3b69997e0c_z.jpg,0.41204071044921875
2667833832_bf9ddddac5_z.jpg,0.40413451194763184
252889263_3cf2d57f34_z.jpg,0.3996765613555908
953262953_340a098204_z.jpg,0.3756134510040283
16679943419_b0fd9b6858_z.jpg,0.37807631492614746
3209962531_f75dbe4341_z.jpg,0.38164830207824707
7110476047_267467ee68_z.jpg,0.37286949157714844
33580840_a67c2b796a_z.jpg,0.418637752532959
5425389979_390e3f3881_z.jpg,0.39829087257385254
14584923986_debd346d81_z.jpg,0.5434019565582275
8730902798_bfe9360f4e_z.jpg,0.4044935703277588
6098643678_fc8044b5ac_z.jpg,0.37521910667419434
82903264_5dd277c32d_z.jpg,0.4040415287017822
2718097307_1fb900f17a_z.jpg,0.38105177879333496
1444579876_8c02edf580_z.jpg,0.4420623779296875
19283436_772222a19e_z.jpg,0.4200160503387451
5336089950_d2f4618519_z.jpg,0.3097853660583496
2784964324_0b0373fd24_z.jpg,0.4168250560760498
4370423313_49f3722e85_z.jpg,0.40692830085754395
3300269400_c276d7a1a7_z.jpg,0.3948211669921875
7248771448_66aab6455d_z.jpg,0.4236476421356201
432591931_4789d0f0f1_z.jpg,0.4015777111053467
13340204053_873cda4cef_z.jpg,0.3342108726501465
8730902798_bfe9360f4e_z.jpg,0.4060673713684082
8291522231_19e1414c1b_z.jpg,0.5222115516662598
296513213_9681371ed9_z.jpg,0.3849461078643799
3595778703_d3bec2f74e_z.jpg,0.41893720626831055
10921149963_027e750820_z.jpg,0.35003066062927246
7166182137_a5679c9fa4_z.jpg,0.36139440536499023
1492095547_3a48dbc70b_z.jpg,0.41545701026916504
412652687_4d6cb46129_z.jpg,0.39635729789733887
6459633873_5effb4b6e5_z.jpg,0.34913015365600586
4414731678_5f70c9f88e_z.jpg,0.4132711887359619
5763085728_cd042a4cb0_z.jpg,0.3844583034515381
8106854318_06c1cc0fc3_z.jpg,0.40514492988586426
4781592393_07d35524ef_z.jpg,0.34579992294311523
15584457029_80b75274db_z.jpg,0.365114688873291
4991188769_8642331e2c_z.jpg,0.3691744804382324
201365540_d1af73d7cd_z.jpg,0.43340635299682617
2861862980_8aab1934f0_z.jpg,0.4034109115600586
3209962531_f75dbe4341_z.jpg,0.37821102142333984
202416281_527efb7418_z.jpg,0.39752626419067383
3372528428_1fdbd7e39c_z.jpg,0.3902463912963867
3157735385_c9e7580f03_z.jpg,0.38767027854919434
340359612_df41037e73_z.jpg,0.36456751823425293
1229448893_42c357ea12_z.jpg,0.34497690200805664
2169952827_05bddc305e_z.jpg,0.3632805347442627
189076128_ee6f694a30_z.jpg,0.36156487464904785
5298850167_d1e13e9551_z.jpg,0.34828996658325195
8960442702_6c931904f0_z.jpg,0.37639594078063965
3679100484_a8e3044e55_z.jpg,0.40413546562194824
204668081_9bb000df17_z.jpg,0.4682774543762207
5402229494_570e48f7f9_z.jpg,0.3613615036010742
16433605163_8c9393beb1_z.jpg,0.3969733715057373
3372528428_1fdbd7e39c_z.jpg,0.4124886989593506
10921149963_027e750820_z.jpg,0.35460424423217773
14628257582_1ff5e98e4c_z.jpg,0.3436400890350342
7581740758_a1c5cf246e_z.jpg,0.36645007133483887
14507981482_c50d893620_z.jpg,0.44443821907043457
8572756223_94130c5e61_z.jpg,0.4248204231262207
8634899263_5ce2555806_z.jpg,0.3586564064025879
15625756039_d59f4e16fa_z.jpg,0.41495370864868164
953262953_340a098204_z.jpg,0.3515024185180664
489195247_b908298ee6_z.jpg,0.41741442680358887
14265143426_0770389597_z.jpg,0.33762526512145996
5827517048_a890acd7e6_z.jpg,0.3623080253601074
8291522231_19e1414c1b_z.jpg,0.5128870010375977
31792151_e1e4c47427_z.jpg,0.3774383068084717
7035751851_15d745cf2c_z.jpg,0.4009416103363037
7019541657_00e6c7a645_z.jpg,0.3666095733642578
8773393046_236298c465_z.jpg,0.37131476402282715
4163439575_7c6a260e8e_z.jpg,0.437375545501709
15083791924_c7195faca3_z.jpg,0.36708545684814453
5402229494_570e48f7f9_z.jpg,0.364276647567749
144429519_9567ff4044_z.jpg,0.36035943031311035
7417962302_a50fc8eb6b_z.jpg,0.3705778121948242
16433605163_8c9393beb1_z.jpg,0.3993339538574219
4991188769_8642331e2c_z.jpg,0.36969447135925293
3312304999_bc296f3260_z.jpg,0.32543420791625977
6455179889_6db5a93bfa_z.jpg,0.4130101203918457
5466970559_0f7b06bcd6_z.jpg,0.3659396171569824
4414731678_5f70c9f88e_z.jpg,0.4171946048736572
3312304999_bc296f3260_z.jpg,0.3121488094329834
438887381_0a2a4e97e4_z.jpg,0.371140718460083
4030862073_d697f506b0_z.jpg,0.5109367370605469
7782123174_dbda292cef_z.jpg,0.39622950553894043
3312304999_bc296f3260_z.jpg,0.3053417205810547
340359612_df41037e73_z.jpg,0.3600940704345703
19299023856_077e45c472_z.jpg,0.35015034675598145
412652687_4d6cb46129_z.jpg,0.39234471321105957
6010263871_df93fb6382_z.jpg,0.3684399127960205
3141821008_3743fb8be5_z.jpg,0.43592286109924316
9157606630_2ef852a3ee_z.jpg,0.3512134552001953
4386974407_c2915fa9b1_z.jpg,0.38616061210632324
