Image ID,Response time,correctly_detect,true_class
5605719660_5bed05cca3_z.jpg,1.6013717651367188,1,person
1229448893_42c357ea12_z.jpg,0.2489032745361328,1,bicycle
1428837563_12ec867e05_z.jpg,0.2616105079650879,1,cat
15235483580_08696e0988_z.jpg,0.21849679946899414,0,bicycle
7110476047_267467ee68_z.jpg,0.27202820777893066,1,car
9141188655_328b195d8d_z_degraded.jpg,0.227433443069458,1,bicycle
5971377496_abc7d794c7_z.jpg,0.27912068367004395,1,bicycle
7019541657_00e6c7a645_z_degraded.jpg,0.21169614791870117,1,cat
858829152_629399f0a4_z.jpg,0.2754552364349365,1,cat
4975505027_db5864977d_z.jpg,0.2541344165802002,0,dog
2277306387_af18b2096e_z.jpg,0.26271843910217285,0,dog
4065552857_98aa8a39d4_z.jpg,0.23079824447631836,1,bicycle
15584457029_80b75274db_z.jpg,0.23653602600097656,1,cat
5827517048_a890acd7e6_z.jpg,0.21100616455078125,0,dog
858829152_629399f0a4_z.jpg,0.2687416076660156,1,cat
1511658057_17b7bac11a_z.jpg,0.20303654670715332,1,bicycle
7417962302_a50fc8eb6b_z.jpg,0.22873568534851074,1,bicycle
2667833832_bf9ddddac5_z.jpg,0.23788189888000488,1,cat
7782123174_dbda292cef_z.jpg,0.2726771831512451,1,car
51712355_49c2e95899_z.jpg,0.2117605209350586,1,bicycle
4370423313_49f3722e85_z.jpg,0.26015663146972656,1,car
5490854064_57151abb4f_z.jpg,0.24901032447814941,0,car
5381237016_f49e86b880_z.jpg,0.19846105575561523,1,dog
14584923986_debd346d81_z.jpg,0.321561336517334,1,dog
1240686712_fbccf26b7f_z_degraded.jpg,0.22172904014587402,1,cat
7417962302_a50fc8eb6b_z.jpg,0.22223663330078125,1,bicycle
15333662010_2f428f7e2f_z.jpg,0.2766249179840088,1,bicycle
20795376805_7d3aabfce1_z.jpg,0.19991636276245117,0,car
2392419690_8495e2b2c9_z.jpg,0.2830832004547119,1,person
16658372825_affc436763_z.jpg,0.19243550300598145,1,person
414586991_9630094229_z.jpg,0.269329309463501,1,bicycle
7175939730_9a03853d4c_z.jpg,0.2673304080963135,0,cat
5290576324_881daf8265_z_degraded.jpg,0.2580709457397461,1,dog
2206074222_69cc088500_z.jpg,0.23554015159606934,1,cat
677743874_168dcb5ed1_z.jpg,0.20743441581726074,1,dog
