Image ID,Response time,correctly_detect,true_class
5605719660_5bed05cca3_z.jpg,1.6779298782348633,1,person
1229448893_42c357ea12_z.jpg,0.27384185791015625,1,bicycle
1428837563_12ec867e05_z.jpg,0.30177903175354004,1,cat
15235483580_08696e0988_z.jpg,0.2629222869873047,0,bicycle
7110476047_267467ee68_z.jpg,0.3147397041320801,1,car
9141188655_328b195d8d_z_degraded.jpg,0.2577822208404541,1,bicycle
5971377496_abc7d794c7_z.jpg,0.32502269744873047,1,bicycle
7019541657_00e6c7a645_z_degraded.jpg,0.24736404418945312,1,cat
858829152_629399f0a4_z.jpg,0.32658886909484863,1,cat
4975505027_db5864977d_z.jpg,0.3065335750579834,0,dog
2277306387_af18b2096e_z.jpg,0.3249671459197998,0,dog
4065552857_98aa8a39d4_z.jpg,0.30062031745910645,1,bicycle
15584457029_80b75274db_z.jpg,0.28855180740356445,1,cat
5827517048_a890acd7e6_z.jpg,0.24901366233825684,0,dog
858829152_629399f0a4_z.jpg,0.3227250576019287,1,cat
1511658057_17b7bac11a_z.jpg,0.24208688735961914,1,bicycle
7417962302_a50fc8eb6b_z.jpg,0.2813842296600342,1,bicycle
2667833832_bf9ddddac5_z.jpg,0.28577303886413574,1,cat
7782123174_dbda292cef_z.jpg,0.312899112701416,1,car
51712355_49c2e95899_z.jpg,0.25150370597839355,1,bicycle
4370423313_49f3722e85_z.jpg,0.31997084617614746,1,car
5490854064_57151abb4f_z.jpg,0.3023812770843506,0,car
5381237016_f49e86b880_z.jpg,0.23401308059692383,1,dog
14584923986_debd346d81_z.jpg,0.38631677627563477,1,dog
1240686712_fbccf26b7f_z_degraded.jpg,0.2726125717163086,1,cat
7417962302_a50fc8eb6b_z.jpg,0.273770809173584,1,bicycle
15333662010_2f428f7e2f_z.jpg,0.32184410095214844,1,bicycle
20795376805_7d3aabfce1_z.jpg,0.25658559799194336,0,car
2392419690_8495e2b2c9_z.jpg,0.34206700325012207,1,person
16658372825_affc436763_z.jpg,0.22716593742370605,1,person
414586991_9630094229_z.jpg,0.317136287689209,1,bicycle
7175939730_9a03853d4c_z.jpg,0.3183467388153076,0,cat
5290576324_881daf8265_z_degraded.jpg,0.2993772029876709,1,dog
2206074222_69cc088500_z.jpg,0.2602658271789551,1,cat
677743874_168dcb5ed1_z.jpg,0.271740198135376,1,dog
10218081326_b6a2dd98f5_z.jpg,0.4268670082092285,1,car
3029397040_d35cf11083_z.jpg,0.27048420906066895,1,cat
8634899263_5ce2555806_z.jpg,0.26919007301330566,1,car
3604271495_1cacccec06_z.jpg,0.2850925922393799,0,bicycle
6168484879_e6b9644722_z.jpg,0.27152013778686523,1,car
6238072987_89f2925563_z.jpg,0.2902984619140625,1,dog
8591221048_8fe555a40c_z.jpg,0.277787446975708,1,dog
36110689_9cbbccb36a_z.jpg,0.30301618576049805,0,dog
6985531639_71621c1e69_z.jpg,0.2665870189666748,1,person
15617633365_316afedb8d_z_degraded.jpg,0.3920419216156006,0,cat
15196353300_2dcb1a1948_z.jpg,0.2677419185638428,1,car
2370036280_507a07c953_z.jpg,0.2762124538421631,1,car
6985531639_71621c1e69_z.jpg,0.2774338722229004,1,person
8922688952_9cacbffe29_z.jpg,0.25174856185913086,1,person
5753318048_1cde42cb1f_z.jpg,0.3084111213684082,0,dog
14711690133_019fe56eb5_z.jpg,0.2631955146789551,1,cat
3141821008_3743fb8be5_z.jpg,0.3463404178619385,1,car
8106854318_06c1cc0fc3_z.jpg,0.3037872314453125,1,bicycle
5481347426_620620145e_z.jpg,0.2814905643463135,1,person
5877730305_f5e3d13667_z.jpg,0.2503392696380615,1,bicycle
18608021442_84f7dcfa5c_z.jpg,0.3100411891937256,0,bicycle
2392419690_8495e2b2c9_z.jpg,0.3151280879974365,1,person
4597825116_8ec71a76cf_z.jpg,0.2966921329498291,1,car
7035751851_15d745cf2c_z.jpg,0.29978346824645996,1,car
9031823026_3e55960d76_z_degraded.jpg,0.26674890518188477,0,dog
432591931_4789d0f0f1_z.jpg,0.2915778160095215,1,car
13340204053_873cda4cef_z.jpg,0.2235269546508789,1,car
2882148223_72d4df2a8e_z.jpg,0.3145480155944824,1,bicycle
