Image ID,Response time,correctly_detect,true_class
5605719660_5bed05cca3_z.jpg,1.6571223735809326,1,person
1229448893_42c357ea12_z.jpg,0.26371145248413086,1,bicycle
1428837563_12ec867e05_z.jpg,0.31859278678894043,1,cat
15235483580_08696e0988_z.jpg,0.25881242752075195,0,bicycle
7110476047_267467ee68_z.jpg,0.3133063316345215,1,car
9141188655_328b195d8d_z_degraded.jpg,0.27272558212280273,1,bicycle
5971377496_abc7d794c7_z.jpg,0.3081834316253662,1,bicycle
7019541657_00e6c7a645_z_degraded.jpg,0.2596015930175781,1,cat
858829152_629399f0a4_z.jpg,0.316178560256958,1,cat
4975505027_db5864977d_z.jpg,0.3007526397705078,0,dog
2277306387_af18b2096e_z.jpg,0.32099246978759766,0,dog
4065552857_98aa8a39d4_z.jpg,0.28740668296813965,1,bicycle
15584457029_80b75274db_z.jpg,0.29319143295288086,1,cat
5827517048_a890acd7e6_z.jpg,0.26105833053588867,0,dog
858829152_629399f0a4_z.jpg,0.30986475944519043,1,cat
1511658057_17b7bac11a_z.jpg,0.24053955078125,1,bicycle
7417962302_a50fc8eb6b_z.jpg,0.2817375659942627,1,bicycle
2667833832_bf9ddddac5_z.jpg,0.3066086769104004,1,cat
7782123174_dbda292cef_z.jpg,0.3156290054321289,1,car
51712355_49c2e95899_z.jpg,0.2679445743560791,1,bicycle
4370423313_49f3722e85_z.jpg,0.3119673728942871,1,car
5490854064_57151abb4f_z.jpg,0.31128573417663574,0,car
5381237016_f49e86b880_z.jpg,0.2314596176147461,1,dog
14584923986_debd346d81_z.jpg,0.3936927318572998,1,dog
1240686712_fbccf26b7f_z_degraded.jpg,0.26863574981689453,1,cat
7417962302_a50fc8eb6b_z.jpg,0.2612743377685547,1,bicycle
15333662010_2f428f7e2f_z.jpg,0.3209865093231201,1,bicycle
20795376805_7d3aabfce1_z.jpg,0.23785758018493652,0,car
2392419690_8495e2b2c9_z.jpg,0.3243558406829834,1,person
16658372825_affc436763_z.jpg,0.24324727058410645,1,person
414586991_9630094229_z.jpg,0.3092207908630371,1,bicycle
7175939730_9a03853d4c_z.jpg,0.30399227142333984,0,cat
5290576324_881daf8265_z_degraded.jpg,0.30262017250061035,1,dog
2206074222_69cc088500_z.jpg,0.2733783721923828,1,cat
677743874_168dcb5ed1_z.jpg,0.2575497627258301,1,dog
10218081326_b6a2dd98f5_z.jpg,0.40907835960388184,1,car
3029397040_d35cf11083_z.jpg,0.25998830795288086,1,cat
8634899263_5ce2555806_z.jpg,0.2694244384765625,1,car
3604271495_1cacccec06_z.jpg,0.26734352111816406,0,bicycle
6168484879_e6b9644722_z.jpg,0.2650015354156494,1,car
